 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1      -0.17832E+00      -0.22428E-03      -0.25175E+00      -0.56714E+01      -0.85469E+00      -0.82301E+00
      0      1       0.68213E+00      -0.96789E-04       0.14087E+01       0.14248E+02       0.15113E+00       0.79191E-01
      0      1      -0.19028E+01       0.31710E-03       0.83138E+00      -0.65008E+00      -0.23557E+00      -0.38285E+01
      0      1      -0.15365E+01       0.37885E-03      -0.15507E+01      -0.13836E+02      -0.16358E+01      -0.16418E+02
      0      1      -0.60530E+00      -0.10144E-03       0.75126E+00       0.10195E+02       0.45354E+00       0.70612E+01
      0      1      -0.11609E+01       0.51775E-04      -0.92644E+00      -0.12029E+02       0.37447E+00      -0.12694E+01
      0      1      -0.28552E+01       0.12510E-03       0.85333E+00       0.10046E+02       0.64341E-01       0.39504E+01
      0      1      -0.34953E+01       0.41809E-03       0.20050E+01       0.21928E+02      -0.11833E+01      -0.45915E+01
      0      1      -0.24064E+01       0.37758E-03       0.78391E+00       0.13790E+02      -0.14992E+01      -0.93531E+01
      0      1       0.41290E+01      -0.36699E-03      -0.15502E+00       0.62033E+01       0.12816E+01       0.10834E+02
      0      1      -0.29231E+00       0.11860E-03      -0.53524E+00      -0.17775E+01       0.10176E+01       0.10691E+02
      0      1       0.31575E+01      -0.24346E-03       0.84118E+00       0.12074E+02      -0.10895E+01      -0.11131E+02
      0      1       0.22555E+01      -0.22077E-03      -0.90743E+00      -0.18960E+00      -0.21049E+00       0.33674E+01
      0      1       0.22677E+01      -0.18452E-03       0.18148E+00       0.12665E+01       0.15717E+00      -0.41064E+01
      0      1       0.35088E+00       0.12873E-03       0.20568E+00       0.37681E+01      -0.89244E+00      -0.12298E+02
      0      1       0.48123E+01      -0.45235E-03      -0.62406E+00      -0.64975E+01       0.28554E+00       0.11733E+01
      0      1       0.35168E+01      -0.37664E-03       0.85006E+00       0.14145E+02      -0.95406E+00      -0.94388E+01
      0      1       0.56290E+01      -0.40784E-03       0.10270E+01       0.11497E+02      -0.37826E+00      -0.41932E+01
      0      1       0.27783E+01      -0.25857E-03       0.46622E+00       0.22163E+01       0.10553E+01       0.55063E+01
      0      1      -0.36921E+01       0.38875E-03      -0.50436E+00      -0.46734E+00       0.10825E+01       0.11067E+02
      0      1      -0.34715E+01       0.40344E-03      -0.69385E+00      -0.86594E+01      -0.81948E+00      -0.11465E+02
      0      1       0.54834E+01      -0.42410E-03      -0.10054E+01      -0.10191E+02      -0.12217E+01      -0.10974E+02
      0      1       0.12532E+01      -0.32840E-03       0.10374E+01       0.10856E+02       0.16599E+01       0.13380E+02
      0      1      -0.10411E+01       0.11106E-03       0.99428E+00       0.16549E+01      -0.96197E+00      -0.19252E+01
      0      1      -0.99880E+00       0.24831E-03      -0.99640E+00      -0.12164E+02       0.12165E+01       0.88585E+01
      0      1       0.36205E+01      -0.40310E-03       0.15409E+01       0.12829E+02      -0.16960E+01      -0.14714E+02
      0      1       0.48473E+01      -0.44251E-03       0.33545E+00      -0.29705E+01       0.82299E-01      -0.42642E+01
      0      1       0.79770E-01       0.29633E-03      -0.39631E+00      -0.25033E+01      -0.70512E+00      -0.10469E+02
      0      1      -0.15422E+00       0.40540E-04       0.26879E+00      -0.18361E+01      -0.71021E+00      -0.20635E+01
      0      1       0.25866E+01      -0.75190E-04       0.40381E+00       0.65195E+01      -0.25594E+00      -0.26688E+01
      0      1       0.10914E+01       0.12482E-03      -0.13712E+01      -0.54682E+01      -0.37160E+00      -0.45956E+00
      0      1       0.13850E+01      -0.43118E-03       0.13272E+01       0.92983E+01       0.11265E+01       0.92565E+01
      0      1      -0.40566E+01       0.26642E-03       0.92623E+00       0.12641E+01       0.57237E+00       0.41984E+01
      0      1       0.17557E+01      -0.27781E-03      -0.12618E+01      -0.76611E+01       0.73586E+00       0.41329E+01
      0      1       0.11763E+01       0.92485E-04      -0.16682E+01      -0.12453E+02      -0.53210E+00      -0.56204E+01
      0      1      -0.12287E+01      -0.28686E-04      -0.77707E+00      -0.80509E+01      -0.15286E+00      -0.14479E+01
      0      1       0.11223E+01      -0.36216E-03       0.10515E+01       0.54103E+01      -0.12255E+01      -0.75196E+01
      0      1       0.67531E+01      -0.45045E-03       0.16222E+01       0.10561E+02       0.16741E+01       0.15793E+02
      0      1       0.16802E+01      -0.21308E-03       0.61323E+00       0.36224E+01       0.88241E+00       0.13565E+02
      0      1      -0.17526E+01       0.86765E-04       0.42384E+00       0.39078E+01      -0.10112E+01      -0.93954E+01
      0      1       0.49879E+00       0.15492E-04      -0.26488E-01       0.34987E+01      -0.26602E+00      -0.24009E+01
      0      1       0.37797E+01      -0.40614E-03      -0.13294E+01      -0.85313E+01       0.53010E+00       0.11596E+02
      0      1       0.22383E+01       0.26823E-04      -0.50714E+00       0.21548E+01      -0.15383E+01      -0.10431E+02
      0      1      -0.20965E+01       0.41604E-03      -0.12944E+01      -0.12992E+02       0.83201E+00       0.80117E+01
      0      1       0.33995E+01      -0.30302E-03       0.81875E+00       0.10553E+02      -0.92111E+00      -0.82228E+00
      0      1       0.46363E+00       0.17611E-03      -0.10777E+01      -0.18817E+01       0.14829E+01       0.11377E+02
      0      1      -0.19596E+01      -0.13186E-03      -0.12691E+01      -0.74189E+01      -0.38460E+00      -0.53595E+01
      0      1      -0.39647E+00       0.12001E-03      -0.78414E+00      -0.92265E+01       0.17447E+01       0.14591E+02
      0      1      -0.41319E+01       0.38770E-03      -0.10324E+01      -0.11491E+02      -0.95004E+00      -0.81852E+01
      0      1       0.14603E+01       0.18296E-04      -0.71918E+00      -0.11314E+02       0.91031E+00       0.83636E+01
      0      1      -0.41933E+01       0.35355E-03      -0.18783E+01      -0.17246E+02       0.17364E+00       0.53866E+01
      0      1       0.55242E+01      -0.36093E-03      -0.15745E+01      -0.92562E+01      -0.57599E+00      -0.33694E+01
      0      1       0.61085E+01      -0.47297E-03      -0.55985E+00      -0.74860E+01       0.28362E+00      -0.34834E+00
      0      1       0.10075E+01       0.93410E-05      -0.16487E+01      -0.11183E+02       0.10207E+01       0.38035E+01
      0      1       0.29420E+01      -0.44152E-03       0.94351E+00       0.10961E+02      -0.18771E+01      -0.17068E+02
      0      1       0.44936E+01      -0.31220E-03      -0.14118E+01      -0.13037E+02       0.28994E+00       0.38417E+01
      0      1       0.39232E+01      -0.25087E-03       0.84767E+00       0.43587E+01      -0.90906E+00      -0.68326E+01
      0      1      -0.71815E+01       0.44630E-03      -0.34910E+00       0.16006E+01       0.55605E+00       0.55620E+01
      0      1      -0.15323E+01       0.65667E-04       0.19667E+01       0.21025E+02      -0.83266E+00      -0.50593E+01
      0      1       0.27407E+01      -0.19195E-03      -0.48675E+00      -0.85585E+01       0.63542E+00      -0.34070E+00
      0      1      -0.20651E+01       0.18803E-03      -0.65076E-01      -0.32572E+01      -0.79271E+00      -0.90973E+00
      0      1       0.51702E+00      -0.29655E-03      -0.14092E+01      -0.58145E+01       0.41893E+00       0.52393E+01
      0      1       0.36107E+01      -0.17295E-03      -0.23746E+00      -0.62265E+01      -0.24604E+00       0.27084E+01
      0      1      -0.18297E+01       0.22200E-04      -0.14200E+01      -0.13810E+02      -0.59694E+00       0.18882E+01
      0      1      -0.59436E+01       0.39389E-03       0.87755E+00       0.24671E+01       0.79150E+00       0.68457E+01
      0      1      -0.22896E+01       0.45518E-03      -0.83761E+00      -0.15895E+01       0.26780E+00       0.20490E+01
      0      1       0.94521E+00      -0.25640E-04      -0.11787E+01      -0.47017E+01      -0.69084E+00      -0.64594E+01
      0      1      -0.16101E+01       0.11389E-03      -0.11863E+01      -0.80183E+01       0.12411E+01       0.12500E+02
      0      1      -0.15119E+01       0.80798E-04      -0.28337E+00      -0.10763E+01      -0.31095E+00      -0.34040E+01
      0      1       0.68578E-01       0.43528E-04       0.43467E+00       0.40428E+01       0.81248E+00       0.50084E+00
      0      1      -0.34269E+01       0.19615E-03       0.33752E+00       0.77054E+01      -0.10551E+01      -0.10084E+02
      0      1       0.52223E+01      -0.27083E-03       0.14923E+01       0.11507E+02       0.59112E+00       0.54485E+01
      0      1       0.50910E+00      -0.21379E-03      -0.18239E+01      -0.16737E+02       0.13838E+01       0.83879E+01
      0      1      -0.17750E+01       0.19090E-03       0.27177E+00      -0.18949E+01      -0.12784E+01      -0.13785E+02
      0      1       0.16685E+01       0.18274E-05      -0.95586E+00      -0.24718E+01       0.15204E+01       0.10646E+02
      0      1       0.29610E+01      -0.17439E-03      -0.17381E+00      -0.19775E+01      -0.18962E+01      -0.21519E+02
      0      1       0.33834E+01      -0.43139E-03      -0.13663E+01      -0.10684E+02      -0.83310E+00      -0.10447E+02
      0      1      -0.30482E+01       0.39467E-03       0.13623E+01       0.15638E+02      -0.94400E+00      -0.61501E+01
      0      1      -0.39141E+01       0.42656E-03       0.70508E+00      -0.16401E+01       0.11465E+01       0.11306E+02
      0      1       0.68596E+01      -0.43884E-03      -0.75628E+00      -0.74219E+01       0.32126E+00       0.18345E+01
      0      1       0.41139E+01      -0.47100E-03       0.60264E+00       0.17139E+01      -0.65452E+00      -0.67820E+00
      0      1       0.44282E-01       0.42668E-04       0.30323E+00       0.70034E+01      -0.12732E+00       0.39354E+01
      0      1      -0.20764E+01       0.31301E-03       0.95901E+00       0.47721E+01      -0.19924E+01      -0.22060E+02
      0      1      -0.95147E+00       0.19216E-03       0.14335E+01       0.17916E+02      -0.12380E+01      -0.92248E+01
      0      1      -0.78900E+00       0.17118E-03       0.43357E-01       0.82291E+01       0.10202E+01       0.76197E+01
      0      1       0.53871E+01      -0.24326E-03       0.62774E+00       0.53447E+01      -0.13988E+01      -0.84790E+01
      0      1      -0.81420E+00       0.78257E-04      -0.16144E+01      -0.15115E+02      -0.92863E+00      -0.10205E+00
      0      1       0.44720E+01      -0.44924E-03      -0.64535E+00      -0.25525E+01       0.64224E+00       0.60654E+01
      0      1       0.10012E+01       0.22719E-03      -0.10812E+01      -0.73746E+01       0.77453E+00       0.44698E+01
      0      1      -0.27004E+01       0.27378E-05       0.63008E+00       0.71451E+01       0.12368E+01       0.68995E+01
      0      1      -0.35286E+01       0.20470E-03      -0.38166E+00      -0.52807E+00      -0.12964E+01      -0.11624E+02
      0      1      -0.24020E+00      -0.71973E-04      -0.15710E+01      -0.11349E+02       0.15379E+01       0.14479E+02
      0      1       0.53351E-01       0.74599E-04      -0.35068E+00       0.83591E+00      -0.14961E+01      -0.15538E+02
      0      1      -0.14201E+01       0.11434E-03       0.95726E+00       0.82716E+01       0.12999E+01       0.11293E+02
      0      1      -0.33616E+00       0.30072E-03      -0.72167E+00      -0.26135E+01      -0.55230E+00       0.16686E+01
      0      1       0.10231E+01      -0.22211E-03      -0.85351E+00      -0.10970E+02       0.13798E+01       0.15114E+02
      0      1       0.27895E+01      -0.44153E-03      -0.10127E+00      -0.17491E+01       0.52478E+00       0.14177E+00
      0      1      -0.15996E+01       0.46091E-03       0.10759E+01       0.59774E+01       0.27136E+00      -0.17902E+01
      0      1      -0.17660E+01       0.25414E-03      -0.94722E+00      -0.20456E+01       0.38817E+00       0.69474E+00
      0      1      -0.48765E+01       0.38077E-03       0.17596E+01       0.16022E+02      -0.27250E-01       0.11752E+01
      0      1      -0.55144E+01       0.33160E-03      -0.51384E+00      -0.80527E+01      -0.99070E+00      -0.11400E+02
      0      1      -0.61908E+00      -0.17152E-03      -0.14576E+01      -0.76839E+01      -0.43133E+00      -0.29895E+01
      0      1      -0.29567E+01       0.14513E-03      -0.10541E+01      -0.86746E+01       0.53448E+00       0.42578E+00
      0      1       0.44001E+01      -0.28413E-03      -0.69643E-01       0.10972E+01       0.12318E+01       0.79063E+01
      0      1      -0.61094E+00       0.11412E-03       0.15782E+01       0.11999E+02      -0.96429E+00      -0.44050E+01
      0      1      -0.40616E+01       0.48367E-03      -0.11656E+01      -0.88081E+01       0.17834E+01       0.14673E+02
      0      1      -0.32060E+00       0.44371E-04       0.52097E+00      -0.21722E+01      -0.96377E+00      -0.12940E+02
      0      1      -0.14915E+01       0.34810E-04      -0.85271E+00      -0.93682E+01       0.86040E+00       0.61718E+01
      0      1       0.27167E+01      -0.39032E-03      -0.93514E-01       0.68354E+01      -0.91127E-01      -0.24219E+01
      0      1       0.19152E+01      -0.12290E-03      -0.31997E-01      -0.71134E+01       0.14492E+01       0.74751E+01
      0      1       0.34252E+01      -0.45775E-03       0.69831E+00       0.12447E+02       0.60570E+00       0.20287E+01
      0      1       0.30702E+01      -0.32551E-03       0.26190E+00       0.10023E+02       0.48005E-01      -0.12409E+01
      0      1      -0.14813E+01       0.18159E-03       0.71891E+00       0.85603E+01       0.19378E+01       0.19982E+02
      0      1       0.54055E+01      -0.28208E-03      -0.97109E+00      -0.25011E+01       0.15650E+01       0.14593E+02
      0      1       0.42899E+01      -0.46712E-03       0.21087E+00       0.34183E+01       0.14970E+01       0.11030E+02
      0      1      -0.98530E+00      -0.17822E-04       0.98962E+00       0.42572E+01      -0.16179E+01      -0.15771E+02
      0      1       0.24464E+01      -0.17446E-03      -0.10393E+01      -0.15611E+01      -0.10582E+01      -0.11544E+02
      0      1       0.48983E+01      -0.23788E-03      -0.11497E+01      -0.75423E+01      -0.87294E+00      -0.10728E+02
      0      1       0.23396E+00      -0.27684E-03      -0.53188E+00       0.15984E+01      -0.15810E+01      -0.12178E+02
      0      1       0.28928E+01      -0.95276E-04       0.13643E+01       0.10926E+02      -0.66687E+00      -0.39678E+01
      0      1      -0.41861E+01       0.38534E-03       0.12453E+01       0.13570E+02       0.16792E+01       0.13433E+02
      0      1      -0.53926E+01       0.44354E-03      -0.56433E+00      -0.13610E+01      -0.16559E+01      -0.14393E+02
      0      1       0.17532E+01      -0.40297E-03       0.41623E+00       0.33120E+01       0.15071E+01       0.96151E+01
      0      1       0.18484E+01      -0.18465E-03      -0.62619E+00      -0.44254E+01       0.10264E+01       0.12334E+02
      0      1       0.45469E+01      -0.35962E-03       0.85273E+00       0.13575E+02      -0.51481E+00      -0.46336E+01
      0      1      -0.31170E+01       0.14473E-04       0.30891E+00       0.27613E+00       0.11435E+01       0.41068E+01
      0      1      -0.24890E+01       0.45763E-03      -0.15555E+01      -0.14617E+02       0.11158E+01       0.78950E+01
      0      1       0.18794E+01      -0.59870E-04      -0.10581E+01       0.37293E-01      -0.16617E+01      -0.11872E+02
      0      1      -0.56315E+01       0.38145E-03       0.59879E+00       0.94523E+01      -0.19161E+00       0.91600E+00
      0      1      -0.93131E+00       0.18325E-04       0.23158E+00       0.15752E+01      -0.12993E+00      -0.82584E+01
      0      1       0.51548E+01      -0.35724E-03      -0.80654E-01      -0.60163E+01       0.13449E+01       0.93655E+01
      0      1      -0.31645E+00      -0.83481E-04       0.15694E+01       0.96822E+01      -0.28835E+00      -0.63666E+01
      0      1       0.49401E+01      -0.26323E-03      -0.16779E+01      -0.16788E+02       0.15091E+01       0.92594E+01
      0      1      -0.39630E+01       0.16843E-03       0.10893E+01       0.75288E+01       0.15717E-01       0.58635E+01
      0      1       0.46539E+00      -0.20300E-03       0.50779E-01      -0.15877E+01       0.52881E+00       0.67161E+01
      0      1      -0.24102E+01       0.14382E-03      -0.43439E+00      -0.42887E+01       0.83502E+00      -0.10127E+01
      0      1      -0.43038E+01       0.26039E-03      -0.63789E+00      -0.84459E+01      -0.34926E+00       0.27789E+01
      0      1       0.14591E+01       0.36175E-04      -0.11640E+01      -0.92264E+01       0.12419E+01       0.47669E+01
      0      1       0.43633E+01      -0.23457E-03       0.13101E+01       0.42978E+01       0.20418E+00       0.49857E+01
      0      1      -0.94377E+00      -0.15564E-03       0.10471E+01       0.82082E+01      -0.74182E+00      -0.11128E+02
      0      1      -0.46429E+01       0.41019E-03       0.69965E-01       0.86127E+00       0.14724E+01       0.18938E+02
      0      1      -0.39773E+00       0.38061E-03      -0.11140E+01      -0.81328E+01       0.59576E+00       0.56182E+01
      0      1       0.17497E+01       0.26488E-04      -0.73190E+00      -0.61469E+01      -0.12559E+01      -0.48388E+01
      0      1      -0.15326E+01       0.17520E-03      -0.13173E+01      -0.14524E+02       0.11245E+01       0.90411E+01
      0      1      -0.19613E+01       0.35768E-03       0.90378E+00       0.74224E+01      -0.94474E+00      -0.55238E+01
      0      1      -0.32660E+01       0.20906E-03      -0.11923E+01      -0.48893E+01      -0.13101E+01      -0.31290E+01
      0      1      -0.31327E+01       0.40120E-03       0.45162E+00       0.74997E+01      -0.10794E+01      -0.14830E+02
      0      1      -0.28406E+01       0.59395E-04       0.73632E+00       0.29474E+01       0.12666E+01       0.81010E+01
      0      1      -0.34014E+01       0.21466E-03      -0.58198E+00      -0.39289E+01       0.10839E+01       0.21216E+01
      0      1      -0.35957E+01       0.30624E-03      -0.10790E+01      -0.12290E+01      -0.78851E+00      -0.10363E+02
      0      1      -0.16237E+01       0.15554E-03      -0.60232E+00      -0.12006E+02      -0.13147E+01      -0.11873E+02
      0      1       0.22751E+01      -0.22335E-03      -0.95909E+00      -0.13450E+02      -0.73494E+00      -0.94379E+01
      0      1       0.40371E+01      -0.95939E-04      -0.15337E+01      -0.14007E+02      -0.14516E+00      -0.25529E+01
      0      1       0.52312E+01      -0.39341E-03       0.40983E+00       0.12942E+01       0.72916E+00       0.80713E+01
      0      1      -0.19389E+00      -0.14708E-03       0.10499E+01       0.26684E+01       0.21095E-02      -0.16672E+01
      0      1       0.65254E+01      -0.46086E-03       0.16545E+01       0.11584E+02       0.81821E+00       0.84017E+01
      0      1      -0.48572E+01       0.40018E-03      -0.31603E+00      -0.45085E+01       0.47155E+00       0.50031E+01
      0      1      -0.70496E+00       0.12279E-03       0.16260E+00      -0.54592E+01      -0.14297E+01      -0.75605E+01
      0      1      -0.15176E+01       0.23444E-03       0.14733E+01       0.11157E+02      -0.48156E-01      -0.76452E+01
      0      1       0.25725E+01      -0.33654E-03      -0.51068E+00      -0.76470E+01      -0.72069E+00      -0.74032E+01
      0      1      -0.22689E+00       0.85056E-04       0.58267E+00       0.76060E+01      -0.51297E+00      -0.38337E+01
      0      1      -0.36029E+01       0.24969E-03       0.11324E+01       0.67134E+01      -0.17393E+01      -0.14930E+02
      0      1       0.73213E+01      -0.45411E-03       0.12078E+01       0.91506E+01       0.12703E+01       0.11797E+02
      0      1      -0.15342E+01       0.24274E-03      -0.19926E+00       0.32956E+01       0.13923E+01       0.16093E+02
      0      1       0.14833E+01      -0.29531E-03       0.89558E+00       0.78568E+01      -0.10481E+01      -0.11962E+01
      0      1       0.36544E+01      -0.91585E-04       0.14062E+01       0.88838E+01      -0.13039E+01      -0.10764E+02
      0      1      -0.29548E+00       0.14715E-03      -0.67920E+00      -0.56947E+01       0.16276E+01       0.14008E+02
      0      1      -0.73369E+00       0.30449E-04       0.14149E+01       0.73678E+01       0.13950E+01       0.79199E+01
      0      1       0.35192E+01      -0.28589E-03      -0.15270E+01      -0.95727E+01       0.39424E+00       0.82619E+01
      0      1       0.50919E+01      -0.23553E-03       0.12410E+01       0.54981E+01       0.14921E+01       0.13883E+02
      0      1      -0.76382E+00      -0.10948E-03       0.10944E+01       0.14423E+02      -0.15554E+01      -0.14051E+02
      0      1       0.34312E+01      -0.28786E-03      -0.11361E+01      -0.12327E+02      -0.61122E+00      -0.73945E+01
      0      1      -0.59669E+01       0.35662E-03       0.73209E+00       0.70066E+01      -0.11206E+01      -0.26674E+01
      0      1       0.42032E+01      -0.22408E-03      -0.10654E+01      -0.12544E+02       0.33500E+00      -0.34259E+00
      0      1      -0.77887E+00      -0.90372E-04      -0.26056E+00      -0.46972E+01       0.15856E+01       0.14385E+02
      0      1       0.33697E+01      -0.28208E-03      -0.11066E+01      -0.11427E+02       0.93645E+00       0.91663E+01
      0      1       0.48024E+01      -0.42726E-03       0.42423E-01       0.67250E+01       0.70907E+00       0.16346E+01
      0      1      -0.14340E+01       0.16688E-03      -0.53389E+00       0.40284E+00      -0.61226E+00      -0.69337E+01
      0      1      -0.41183E+00      -0.12251E-03       0.12174E+01       0.10270E+02      -0.89337E+00      -0.12464E+02
      0      1      -0.64897E+01       0.38096E-03      -0.76378E+00      -0.95164E+01      -0.60319E-01       0.76186E+00
      0      1       0.56889E+01      -0.31643E-03       0.64636E+00       0.53144E+00       0.58263E+00       0.43543E+01
      0      1      -0.11122E+01       0.50379E-04       0.15953E+01       0.11707E+02      -0.10644E+01      -0.14336E+02
      0      1      -0.45423E+01       0.28170E-03       0.70705E+00       0.71525E+01      -0.77718E+00      -0.11985E+02
      0      1       0.42188E+00      -0.12993E-03      -0.12745E+01      -0.64326E+01      -0.28635E+00       0.37863E+01
      0      1       0.44604E+01      -0.12262E-03      -0.48806E+00      -0.23660E+01      -0.13065E+01      -0.71472E+01
      0      1       0.14799E+01      -0.40275E-03      -0.27940E+00      -0.68075E+01      -0.71148E-01       0.36810E+01
      0      1      -0.35256E+01       0.35956E-03       0.52685E+00       0.65361E+01       0.32949E-01       0.53161E+01
      0      1      -0.28299E+01       0.37518E-03      -0.74082E+00       0.11263E+01      -0.15195E+01      -0.99865E+01
      0      1      -0.56681E+01       0.45659E-03       0.11002E+01       0.98409E+01       0.10339E+00       0.23618E+01
      0      1       0.40493E+01      -0.35553E-03      -0.14631E+01      -0.81063E+01       0.15675E+01       0.19367E+02
      0      1      -0.17089E+01       0.36481E-03       0.57919E+00       0.19999E-01      -0.10358E+01      -0.73772E+01
      0      1       0.32965E+01      -0.18833E-03       0.80222E+00       0.80762E+01      -0.72000E+00      -0.19372E+01
      0      1       0.45179E+01      -0.36507E-03       0.28155E+00       0.16499E+01       0.14249E+01       0.94362E+01
      0      1      -0.50508E+01       0.34890E-03      -0.99680E+00      -0.62836E+00       0.10669E+00       0.36010E+01
      0      1       0.10356E+01      -0.60589E-04       0.10200E+01       0.10846E+02       0.12499E+01       0.62711E+01
      0      1       0.52179E+01      -0.42421E-03       0.11564E+01       0.82245E+01      -0.10375E+01      -0.33292E+01
      0      1      -0.53155E+01       0.26372E-03      -0.26363E+00       0.12423E+01      -0.38451E+00      -0.18806E+00
      0      1      -0.11002E+01       0.25739E-03      -0.12402E+01      -0.11826E+01      -0.24075E+00      -0.16138E+01
      0      1      -0.33223E+01       0.43622E-03      -0.15499E+01      -0.13046E+02      -0.23916E+00      -0.72070E+01
      0      1       0.19628E+01      -0.25945E-03       0.12588E+01       0.10809E+02      -0.71322E+00      -0.10744E+02
      0      1       0.47731E+01      -0.43895E-03      -0.97005E+00      -0.57954E+01      -0.10942E+01      -0.55366E+01
      0      1      -0.59371E+00      -0.21398E-03      -0.15769E+01      -0.99765E+01      -0.16447E+01      -0.11288E+02
      0      1       0.49267E+01      -0.42990E-03       0.47899E+00      -0.14174E+01      -0.65408E+00      -0.57595E+01
      0      1       0.23218E+01      -0.15055E-03      -0.56516E+00      -0.15043E+01       0.27842E+00      -0.24544E+01
      0      1       0.29809E+01      -0.25117E-03       0.80805E+00       0.70389E+01       0.58884E+00       0.13551E+01
      0      1       0.86212E+00      -0.36708E-04      -0.69615E+00      -0.93471E+01      -0.89516E-01       0.26178E+01
      0      1      -0.49505E+01       0.42592E-03       0.79924E+00       0.11506E+00       0.59547E+00       0.46608E+01
      0      1      -0.48422E+01       0.42123E-03      -0.11831E+00       0.63643E+00      -0.14701E+01      -0.11602E+02
      0      1      -0.61598E+00       0.23768E-03       0.11294E+01       0.36812E+01       0.10681E+00      -0.13917E+00
      0      1      -0.14691E+01       0.89049E-04      -0.10426E+01      -0.21528E+01      -0.24075E+00      -0.47642E+00
      0      1       0.51563E+01      -0.25140E-03      -0.12070E+01      -0.39162E+01       0.13544E+01       0.10360E+02
      0      1       0.27047E+01      -0.28014E-03      -0.78832E+00      -0.93783E+01       0.20340E-01      -0.24583E+01
      0      1      -0.48326E+01       0.40366E-03      -0.11009E+01      -0.15128E+02       0.31634E+00       0.53934E+01
      0      1      -0.33658E+01       0.46499E-03       0.26959E+00       0.43083E+00       0.75778E+00       0.72841E+01
      0      1      -0.34906E+01       0.33654E-03      -0.13374E+00      -0.57887E+01      -0.16235E+00      -0.37656E+00
      0      1      -0.50472E+01       0.31474E-03       0.92036E-01       0.36358E+01      -0.11895E+01      -0.62427E+01
      0      1      -0.33187E+01       0.41650E-03      -0.47654E+00      -0.78546E+01      -0.76222E+00      -0.47200E+01
      0      1      -0.26926E+01       0.32734E-03       0.18396E-01       0.40405E+01      -0.12797E+01      -0.83364E+01
      0      1      -0.49209E+00      -0.98947E-04       0.64592E+00       0.11010E+02      -0.10402E+01      -0.56212E+01
      0      1      -0.25549E+01       0.20692E-03      -0.19474E+00       0.28036E+01      -0.11997E-01      -0.35729E+01
      0      1       0.20805E+01      -0.22427E-03       0.12616E+00       0.76187E+01      -0.12143E+01      -0.76134E+01
      0      1       0.38724E+01      -0.32652E-03       0.41461E+00       0.31142E+01      -0.14766E+00       0.71806E+01
      0      1      -0.20303E+01       0.10664E-03       0.16883E+00      -0.25673E+01       0.79089E+00       0.37080E+01
      0      1      -0.18933E+01       0.47173E-03      -0.18826E+01      -0.19349E+02       0.59914E+00       0.44020E+01
      0      1       0.64449E+01      -0.46179E-03      -0.11970E+01      -0.13821E+02      -0.12163E+01      -0.62100E+01
      0      1      -0.41691E+01       0.27733E-03      -0.60719E+00      -0.93588E+01      -0.50686E+00      -0.23818E+01
      0      1      -0.16087E+01      -0.54969E-04      -0.28896E+00       0.24643E+01       0.23407E+00       0.32585E+01
      0      1      -0.24094E+01       0.33530E-03      -0.16017E+01      -0.13652E+02       0.74529E-01       0.35740E+01
      0      1      -0.25803E+01       0.27061E-03       0.35985E-01       0.20169E+01      -0.45887E+00       0.33736E+00
      0      1      -0.11437E+01      -0.37399E-04       0.18260E+01       0.19902E+02       0.17895E+01       0.16550E+02
      0      1       0.21413E+01      -0.34458E-03      -0.23075E+00      -0.65883E+01       0.43841E+00       0.12407E+01
      0      1       0.11371E+01      -0.14521E-03      -0.73099E+00      -0.11309E+02       0.48491E+00       0.18379E+01
      0      1      -0.16261E+01       0.13192E-03      -0.33889E+00       0.46230E+01      -0.11589E+01      -0.12246E+02
      0      1      -0.29761E+01       0.48732E-05       0.45173E+00       0.78137E+01       0.98689E+00       0.60102E+01
      0      1      -0.34621E+01       0.17656E-03       0.57666E+00       0.57584E+01      -0.13418E+01      -0.14189E+02
      0      1       0.81439E+00      -0.56492E-04       0.13124E+01       0.14163E+02       0.10831E+01       0.19364E+01
      0      1      -0.51745E+00       0.54987E-04       0.14175E+01       0.59342E+01       0.12856E+01       0.88087E+01
      0      1      -0.29702E+01       0.22305E-03       0.11770E+01       0.10959E+02      -0.14739E+00      -0.87657E+01
      0      1       0.37567E+01      -0.16249E-03       0.10523E+01       0.10591E+02      -0.16141E+00      -0.64750E+01
      0      1      -0.39419E+01       0.43436E-03       0.14588E+01       0.14809E+02      -0.86833E+00      -0.12938E+02
      0      1      -0.21779E+01       0.47985E-03      -0.72317E+00      -0.57627E+01      -0.11437E+01      -0.55173E+01
      0      1      -0.45142E+00       0.88623E-04      -0.20169E-01      -0.53833E+01       0.11596E+01       0.10234E+02
      0      1       0.12511E+01      -0.29245E-03       0.10777E+01       0.54665E+01       0.50639E+00       0.81930E+01
      0      1       0.67706E+00      -0.26125E-04      -0.47568E+00      -0.21282E+01       0.83502E+00       0.71258E+01
      0      1       0.45998E+01      -0.41158E-03      -0.24972E+00       0.27440E+01      -0.15533E+01      -0.10033E+02
      0      1      -0.25126E+01       0.48526E-03       0.13487E+01       0.99690E+01      -0.26920E+00       0.25171E+01
      0      1       0.26165E+01      -0.20277E-03      -0.62753E+00      -0.39605E+01      -0.29415E+00      -0.10648E+02
      0      1      -0.14945E+00       0.75212E-04       0.86635E+00      -0.79541E+00      -0.40785E+00      -0.14816E+01
